name1	name2	len1	len2	gc1	gc2	numSites	sumEnergy	Pvalue	Padj	00Annotation	short_description	gene_id	log2fc
ENSMUST00000184554.8	chr11_68912225_68912230_+	782	1005	46.419	56.318000000000005	9	-69.46	0.00139	0.00486	chr11_68912225_68912230_+	p5@Per1	18626	-0.715989582928219
ENSMUST00000184554.8	chrX_20508589_20508607_-	782	1018	46.419	47.151	3	-35.51	0.0134	0.0272	chrX_20508589_20508607_-	p2@Cfp	18636	-0.595757721563873
ENSMUST00000184554.8	chrX_160857787_160857797_+	782	1010	46.419	47.525	3	-29.87	0.0267	0.047	chrX_160857787_160857797_+	p2@Piga	18700	0.608084835335572
ENSMUST00000184554.8	chr17_87424879_87424888_-	782	1009	46.419	61.943000000000005	11	-70.75	0.0036200000000000004	0.00996	chr17_87424879_87424888_-	p3@Pigf	18701	0.681595116789969
ENSMUST00000184554.8	chr7_123586914_123586925_-	782	1011	46.419	56.281000000000006	5	-15.84	0.249	0.299	chr7_123586914_123586925_-	p3@Pik3c2a	18704	0.673796095459904
ENSMUST00000184554.8	chr3_32296160_32296187_+	782	1027	46.419	65.628	20	-157.816	4.18e-06	8.28e-05	chr3_32296160_32296187_+	p2@Pik3ca	18706	0.510183349315975
ENSMUST00000184554.8	chr8_73300533_73300539_-	782	1006	46.419	62.028	4	-38.52	0.0607	0.0897	chr8_73300533_73300539_-	p2@Pik3r2	18709	-0.656165021017437
ENSMUST00000184554.8	chr4_115894195_115894220_+	782	1025	46.419	48.683	1	0.0	1.0	1.0	chr4_115894195_115894220_+	p2@Pik3r3	18710	0.562694253521442
ENSMUST00000184554.8	chr10_80755759_80755772_+	782	1013	46.419	63.277	11	-101.63	0.000299	0.0016	chr10_80755759_80755772_+	p2@Pip5k1c	18717	-0.55564654270577
ENSMUST00000184554.8	chr17_24687009_24687043_+	782	1034	46.419	65.28	22	-135.4	2.8300000000000003e-05	0.000308	chr17_24687009_24687043_+	p2@Pkd1	18763	-0.561719047724823
ENSMUST00000184554.8	chr3_7366589_7366594_+	782	1005	46.419	51.74100000000001	6	-26.55	0.0611	0.0903	chr3_7366589_7366594_+	p4@Pkia	18767	0.688375911664343
ENSMUST00000184554.8	chr1_151808360_151808430_-	782	1070	46.419	44.57899999999999	4	-44.39	0.00249	0.007490000000000001	chr1_151808360_151808430_-	p1@Pla2g4a	18783	0.739418708657974
ENSMUST00000184554.8	chr4_94269786_94269884_-	782	1098	46.419	55.556000000000004	9	-58.7056	0.00521	0.0131	chr4_94269786_94269884_-	p1@Plaa	18786	0.691259545086085
ENSMUST00000184554.8	chr1_109408066_109408079_+	782	1013	46.419	31.194000000000003	0	0.0	1.0	1.0	chr1_109408066_109408079_+	p2@Serpinb2	18788	1.04003672195031
ENSMUST00000184554.8	chr12_107022905_107022953_+	782	1048	46.419	60.592	14	-59.94	0.00889	0.0197	chr12_107022905_107022953_+	p1@Papola	18789	0.459090089026341
ENSMUST00000184554.8	chr19_7044222_7044233_-	782	1011	46.419	56.775	7	-36.68	0.0397	0.064	chr19_7044222_7044233_-	p2@Plcb3	18797	-0.434642839032108
ENSMUST00000184554.8	chr7_28338123_28338134_-	782	1011	46.419	48.763999999999996	5	-51.52	0.0025	0.007509999999999999	chr7_28338123_28338134_-	p11@Pld3	18807	-0.56612723206352
ENSMUST00000184554.8	chr15_76062984_76063064_-	782	1080	46.419	59.907	13	-108.4956	9.719999999999999e-05	0.000723	chr15_76062984_76063064_-	p7@Plec	18810	-0.446352854007124
ENSMUST00000184554.8	chr10_128002960_128003055_-	782	1095	46.419	59.452	10	-80.95	0.0012699999999999999	0.00455	chr10_128002960_128003055_-	p1@Pa2g4	18813	0.451629103671554
ENSMUST00000184554.8	chr7_129302936_129303015_+	782	1079	46.419	56.534	1	-3.14	0.639	0.703	chr7_129302936_129303015_+	p1@Plk1	18817	-0.597879825711329
ENSMUST00000184554.8	chr4_147310870_147310877_-	782	1007	46.419	55.511	11	-74.09	0.0007379999999999999	0.00305	chr4_147310870_147310877_-	p3@Plod1	18822	-0.47890142389552
ENSMUST00000184554.8	chr9_58097509_58097598_-	782	1089	46.419	50.04600000000001	6	-62.39	0.00125	0.0045	chr9_58097509_58097598_-	p1@Pml	18854	-0.560230801200568
ENSMUST00000184554.8	chr11_62946150_62946179_+	782	1029	46.419	60.739	13	-75.43	0.00205	0.00647	chr11_62946150_62946179_+	p9@Pmp22	18858	-0.345902131936293
ENSMUST00000184554.8	chr1_165219453_165219469_-	782	1016	46.419	32.972	1	-6.08	0.0245	0.0439	chr1_165219453_165219469_-	p11@Prrx1	18933	0.52014210316864
ENSMUST00000184554.8	chr12_60167895_60167918_+	782	1023	46.419	57.674	13	-82.03	0.000562	0.00251	chr12_60167895_60167918_+	p2@Pnn	18949	0.466475181559621
ENSMUST00000184554.8	chr7_51789665_51789686_-	782	1021	46.419	61.312	7	-62.77	0.007	0.0163	chr7_51789665_51789686_-	p2@Pold1	18971	-0.608722001012116
ENSMUST00000184554.8	chr8_41597017_41597110_-	782	1093	46.419	63.038000000000004	12	-108.72	0.000227	0.00133	chr8_41597017_41597110_-	p1@Cnot7	18983	0.569666633437632
ENSMUST00000184554.8	chr17_28408902_28408913_+	782	1011	46.419	58.457	7	-66.14	0.00298	0.008579999999999999	chr17_28408902_28408913_+	p7@Ppard	19015	-0.547724199599792
ENSMUST00000184554.8	chr2_164659266_164659275_+	782	1009	46.419	57.681000000000004	8	-68.38	0.00206	0.00647	chr2_164659266_164659275_+	p9@Ctsa	19025	-0.423499707397476
ENSMUST00000184554.8	chr11_118259843_118259854_-	782	1011	46.419	59.05	7	-63.26	0.004379999999999999	0.0115	chr11_118259843_118259854_-	p13@Lgals3bp	19039	-0.685348210075203
ENSMUST00000184554.8	chr17_85357333_85357358_+	782	1025	46.419	65.07300000000001	22	-127.56	5.04e-05	0.000458	chr17_85357333_85357358_+	p1@Ppm1b	19043	0.699369649458091
ENSMUST00000184554.8	chr5_32761389_32761483_+	782	1094	46.419	60.786	17	-123.44	3.2500000000000004e-05	0.000339	chr5_32761389_32761483_+	p1@Ppp1cb	19046	1.07072960064169
ENSMUST00000184554.8	chr5_122608274_122608349_+	782	1075	46.419	61.86	13	-76.52	0.00281	0.008190000000000001	chr5_122608274_122608349_+	p1@Ppp1cc	19047	0.39164122530154
ENSMUST00000184554.8	chr11_51912354_51912377_+	782	1023	46.419	65.885	13	-102.7872	0.000526	0.0024100000000000002	chr11_51912354_51912377_+	p2@Ppp2ca	19052	0.562143064954062
ENSMUST00000184554.8	chr8_34710152_34710153_+	782	1001	46.419	61.538000000000004	17	-56.1122	0.0122	0.0253	chr8_34710152_34710153_+	p6@Ppp2cb	19053	0.507421296370038
ENSMUST00000184554.8	chr11_17059439_17059459_+	782	1020	46.419	61.275	21	-204.51	9.48e-09	3.99e-06	chr11_17059439_17059459_+	p3@Ppp3r1	19058	0.545830551440002
ENSMUST00000184554.8	chr1_55187939_55187952_+	782	1013	46.419	65.054	23	-134.63	2.49e-05	0.000286	chr1_55187939_55187952_+	p4@Mob4	19070	0.759649211319898
ENSMUST00000184554.8	chr5_116474484_116474499_-	782	1015	46.419	58.522	6	-59.26	0.00596	0.0145	chr5_116474484_116474499_-	p2@Prkab1	19079	-0.468648310555875
ENSMUST00000184554.8	chr12_32745809_32745816_-	782	1007	46.419	53.227	14	-115.55	4.51e-06	8.690000000000001e-05	chr12_32745809_32745816_-	p8@Prkar2b	19088	0.733523166397971
ENSMUST00000184554.8	chr19_31839728_31839773_-	782	1045	46.419	61.244	17	-128.31	1.76e-05	0.00022400000000000002	chr19_31839728_31839773_-	p2@Prkg1	19091	0.610325133171143
ENSMUST00000184554.8	chr5_99466388_99466403_-	782	1015	46.419	66.305	17	-186.282	3.94e-07	1.9399999999999997e-05	chr5_99466388_99466403_-	p2@Prkg2	19092	0.939933558338452
ENSMUST00000184554.8	chr17_79258047_79258053_-	782	1006	46.419	39.364000000000004	2	-22.31	0.00761	0.0174	chr17_79258047_79258053_-	p2@Eif2ak2	19106	0.479289567072473
ENSMUST00000184554.8	chr13_34967389_34967431_+	782	1042	46.419	58.157	12	-86.8696	0.000424	0.00207	chr13_34967389_34967431_+	p1@Prpf4b	19134	0.656031655607384
ENSMUST00000184554.8	chrX_136991157_136991171_+	782	1014	46.419	52.86	5	-45.4	0.00983	0.0213	chrX_136991157_136991171_+	p1@Prps1	19139	0.443503480250065
ENSMUST00000184554.8	chr10_59740287_59740290_+	782	1003	46.419	58.724	14	-117.81	1.8e-05	0.00022799999999999999	chr10_59740287_59740290_+	p6@Psap	19156	-0.42134814463838
ENSMUST00000184554.8	chr13_14705510_14705539_+	782	1029	46.419	48.494	1	-7.82	0.33299999999999996	0.384	chr13_14705510_14705539_+	p1@Psma2	19166	0.607379993061127
ENSMUST00000184554.8	chr12_72075701_72075713_+	782	1012	46.419	57.806000000000004	21	-113.88	2.18e-05	0.000262	chr12_72075701_72075713_+	p2@Psma3	19167	0.793806587818586
ENSMUST00000184554.8	chr17_15635227_15635238_-	782	1011	46.419	48.961000000000006	5	-42.44	0.0075	0.0172	chr17_15635227_15635238_-	p2@Psmb1	19170	0.327602082989778
ENSMUST00000184554.8	chr10_79317403_79317419_+	782	1016	46.419	64.862	17	-120.67	8.290000000000001e-05	0.0006450000000000001	chr10_79317403_79317419_+	p1@Ptbp1	19205	-0.474296905487606
ENSMUST00000184554.8	chr19_32832137_32832149_+	782	1012	46.419	65.217	15	-119.73	9.67e-05	0.000722	chr19_32832137_32832149_+	p3@Pten	19211	0.730567547626029
ENSMUST00000184554.8	chr2_12845763_12845770_+	782	1007	46.419	48.262	2	-12.16	0.207	0.253	chr2_12845763_12845770_+	p3@Pter	19212	0.585097353280709
ENSMUST00000184554.8	chr11_120411009_120411042_-	782	1033	46.419	61.083999999999996	14	-99.5	0.000239	0.00137	chr11_120411009_120411042_-	p1@Fam195b	192173	-0.681508986346542
ENSMUST00000184554.8	chr8_48618993_48619063_+	782	1070	46.419	51.681999999999995	11	-89.47	7.840000000000001e-05	0.0006219999999999999	chr8_48618993_48619063_+	p1@Rwdd4a	192174	0.41630144831216
ENSMUST00000184554.8	chr14_31975370_31975400_-	782	1030	46.419	58.738	6	-62.22	0.00494	0.0126	chr14_31975370_31975400_-	p2@Stab1	192187	-0.79333789009692
ENSMUST00000184554.8	chr11_59761711_59761763_+	782	1052	46.419	53.422	10	-46.77	0.0106	0.0225	chr11_59761711_59761763_+	p1@Med9	192191	-0.487179287399404
ENSMUST00000184554.8	chrX_78315976_78315983_+	782	1007	46.419	61.568999999999996	14	-86.83	0.0007639999999999999	0.00313	chrX_78315976_78315983_+	p2@Tmem47	192216	0.629381318469719
ENSMUST00000184554.8	chr5_112772088_112772158_+	782	1070	46.419	54.111999999999995	5	-40.77	0.0227	0.0413	chr5_112772088_112772158_+	p1@Hps4	192232	-0.616389639434735
ENSMUST00000184554.8	chr1_151953941_151953948_+	782	1007	46.419	34.459	1	-9.12	0.0186	0.0351	chr1_151953941_151953948_+	p7@Ptgs2	19225	0.792585491715951
ENSMUST00000184554.8	chr9_110646143_110646150_-	782	1007	46.419	70.407	19	-171.0388	5.83e-06	0.00010400000000000001	chr9_110646143_110646150_-	p6@Pth1r	19228	-0.532032231751739
ENSMUST00000184554.8	chr9_97011536_97011578_-	782	1042	46.419	58.637	11	-98.01799999999999	0.00015800000000000002	0.00103	chr9_97011536_97011578_-	p1@Slc25a36	192287	0.631731070725618
ENSMUST00000184554.8	chr6_72908444_72908447_-	782	1003	46.419	62.611999999999995	9	-67.73	0.005220000000000001	0.0131	chr6_72908444_72908447_-	p7@Tmsb10	19240	-0.371885517749539
ENSMUST00000184554.8	chrX_163647091_163647096_-	782	1005	46.419	49.453	4	-41.71	0.00861	0.0192	chrX_163647091_163647096_-	p1@Tmsb4x	19241	0.895263918476716
ENSMUST00000184554.8	chr4_129497442_129497513_+	782	1071	46.419	67.32	21	-163.2	6.22e-06	0.00011	chr4_129497442_129497513_+	p1@Ptp4a2	19244	0.69585191105815
ENSMUST00000184554.8	chr15_73555184_73555256_+	782	1072	46.419	62.22	8	-83.8686	0.00155	0.00526	chr15_73555184_73555256_+	p2@Ptp4a3	19245	-0.627003520841565
ENSMUST00000184554.8	chr17_26645159_26645192_-	782	1033	46.419	57.793	12	-102.1396	8.08e-05	0.000633	chr17_26645159_26645192_-	p3@Dusp1	19252	-0.498226553417763
ENSMUST00000184554.8	chr2_129418406_129418417_+	782	1011	46.419	72.997	22	-160.44	3.15e-05	0.000332	chr2_129418406_129418417_+	p14@Sirpa	19261	-0.853494270193749
ENSMUST00000184554.8	chr13_75844836_75844847_+	782	1011	46.419	70.227	27	-170.96	5.69e-06	0.000103	chr13_75844836_75844847_+	p6@Ell2	192657	0.565132758979546
ENSMUST00000184554.8	chr11_120442851_120442862_-	782	1011	46.419	64.491	19	-68.42	0.007	0.0163	chr11_120442851_120442862_-	p3@Arhgdia	192662	-0.46190901253907
ENSMUST00000184554.8	chr11_54409698_54409732_+	782	1034	46.419	37.330999999999996	3	-28.26	0.0017100000000000001	0.005679999999999999	chr11_54409698_54409732_+	p9@Rapgef6	192786	0.530305543797001
ENSMUST00000184554.8	chr17_56615789_56615883_-	782	1094	46.419	67.459	15	-120.69	0.000251	0.0014199999999999998	chr17_56615789_56615883_-	p1@Ptprs	19280	-0.493931483643264
ENSMUST00000184554.8	chr18_36440723_36440805_+	782	1082	46.419	63.678000000000004	16	-125.01	5.96e-05	0.0005139999999999999	chr18_36440723_36440805_+	p1@Pura	19290	-0.56746556925151
ENSMUST00000184554.8	chr11_6375884_6375920_-	782	1036	46.419	72.008	19	-113.56299999999999	0.0009660000000000001	0.00372	chr11_6375884_6375920_-	p2@Purb	19291	0.919756063342189
ENSMUST00000184554.8	chr5_115995281_115995324_+	782	1043	46.419	57.335	9	-70.92	0.00173	0.00572	chr5_115995281_115995324_+	p14@Pxn	19303	-0.422965979721764
ENSMUST00000184554.8	chr11_20101409_20101451_+	782	1042	46.419	58.06100000000001	8	-37.2	0.048	0.0745	chr11_20101409_20101451_+	p1@Rab1	19324	0.655538285282186
ENSMUST00000184554.8	chr12_3309912_3309975_-	782	1063	46.419	60.677	18	-120.52	3.48e-05	0.00035299999999999996	chr12_3309912_3309975_-	p1@Rab10	19325	0.54945985272251
ENSMUST00000184554.8	chr17_33897260_33897293_-	782	1033	46.419	57.599	11	-68.9	0.00213	0.006659999999999999	chr17_33897260_33897293_-	p1@Rab11b	19326	-0.411895689411968
ENSMUST00000184554.8	chr18_6765224_6765252_+	782	1028	46.419	47.178999999999995	7	-55.42	0.00126	0.004529999999999999	chr18_6765224_6765252_+	p2@Rab18	19330	1.20033573698472
ENSMUST00000184554.8	chr15_78403184_78403220_-	782	1036	46.419	57.431999999999995	6	-65.3	0.00298	0.008579999999999999	chr15_78403184_78403220_-	p2@Rac2	19354	-0.937534474620839
ENSMUST00000184554.8	chr13_101421208_101421219_-	782	1011	46.419	53.11600000000001	7	-53.67	0.00417	0.0111	chr13_101421208_101421219_-	p3@Rad17	19356	0.633862943413567
ENSMUST00000184554.8	chr15_51823313_51823324_-	782	1011	46.419	65.48	17	-149.7804	7.28e-06	0.000123	chr15_51823313_51823324_-	p2@Rad21	19357	0.421763044176744
ENSMUST00000184554.8	chr8_87362463_87362488_-	782	1025	46.419	58.63399999999999	3	-34.37	0.0629	0.0924	chr8_87362463_87362488_-	p4@Rad23a	19358	-0.778963646665207
ENSMUST00000184554.8	chr19_4201571_4201589_-	782	1018	46.419	54.126000000000005	4	-20.69	0.141	0.182	chr19_4201571_4201589_-	p2@Rad9	19367	-0.392453563052676
ENSMUST00000184554.8	chr11_59953459_59953527_+	782	1068	46.419	63.39	20	-155.26	3.29e-06	7.2e-05	chr11_59953459_59953527_+	p5@Rai1	19377	-0.549905229958043
ENSMUST00000184554.8	chr10_57909488_57909491_+	782	1003	46.419	64.706	24	-107.22	0.00024300000000000002	0.00139	chr10_57909488_57909491_+	p3@Ranbp2	19386	0.819843644412815
ENSMUST00000184554.8	chr11_98798983_98799049_+	782	1066	46.419	62.288999999999994	15	-74.0732	0.00364	0.00999	chr11_98798983_98799049_+	p1@Rara	19401	-0.687107827355419
ENSMUST00000184554.8	chr14_73725753_73725789_-	782	1036	46.419	72.104	22	-194.31400000000002	2.03e-06	5.22e-05	chr14_73725753_73725789_-	p3@Rb1	19645	0.682095724392966
ENSMUST00000184554.8	chr2_157030219_157030278_-	782	1059	46.419	56.468	8	-31.24	0.0724	0.10400000000000001	chr2_157030219_157030278_-	p1@Rbl1	19650	0.537978095171246
ENSMUST00000184554.8	chr8_35040450_35040481_-	782	1031	46.419	66.925	17	-148.889	1.42e-05	0.000194	chr8_35040450_35040481_-	p3@Rbpms	19663	-0.427133518094709
ENSMUST00000184554.8	chr5_53981912_53981942_+	782	1030	46.419	66.01899999999999	23	-154.251	6.65e-06	0.00011599999999999999	chr5_53981912_53981942_+	p1@Rbpj	19664	0.42426458971647
ENSMUST00000184554.8	chr19_5637475_5637486_+	782	1011	46.419	66.469	19	-93.25	0.00126	0.00454	chr19_5637475_5637486_+	p6@Rela	19697	-0.484586459970209
ENSMUST00000184554.8	chr11_120645566_120645575_-	782	1009	46.419	64.024	19	-119.71	6.91e-05	0.00057	chr11_120645566_120645575_-	p4@Rfng	19719	-0.668048399247423
ENSMUST00000184554.8	chr2_28407701_28407713_+	782	1012	46.419	53.556999999999995	4	-37.87	0.0237	0.0427	chr2_28407701_28407713_+	p10@Ralgds	19730	-0.641463495047715
ENSMUST00000184554.8	chr1_171677765_171677780_-	782	1015	46.419	43.053999999999995	3	-16.32	0.0519	0.0795	chr1_171677765_171677780_-	p1@Rgs4	19736	0.614355265987776
ENSMUST00000184554.8	chrX_101176473_101176487_-	782	1014	46.419	57.791000000000004	14	-122.39	9.19e-06	0.000144	chrX_101176473_101176487_-	p3@Rlim	19820	0.787003729028519
ENSMUST00000184554.8	chr17_24551585_24551636_+	782	1051	46.419	58.325	8	-62.78	0.00473	0.0122	chr17_24551585_24551636_+	p1@Rnps1	19826	-0.465404040217473
ENSMUST00000184554.8	chr18_10181324_10181354_-	782	1030	46.419	36.214	2	-28.08	0.0012	0.004370000000000001	chr18_10181324_10181354_-	p9@Rock1	19877	0.882230933166531
ENSMUST00000184554.8	chr12_16901633_16901693_+	782	1060	46.419	67.736	27	-176.09	2.24e-06	5.45e-05	chr12_16901633_16901693_+	p1@Rock2	19878	0.839614487927814
ENSMUST00000184554.8	chrX_9794044_9794047_-	782	1003	46.419	55.434	8	-55.46	0.00495	0.0126	chrX_9794044_9794047_-	p3@Rpgr	19893	0.707102687960166
ENSMUST00000184554.8	chr1_16094466_16094473_-	782	1007	46.419	48.957	4	-30.56	0.029	0.0502	chr1_16094466_16094473_-	p2@Rpl7	19989	0.569865796491774
ENSMUST00000184554.8	chr11_69571863_69571894_-	782	1031	46.419	48.885	5	-29.13	0.0362	0.0596	chr11_69571863_69571894_-	p2@Polr2a	20020	-0.590467623824804
ENSMUST00000184554.8	chr15_11925753_11925769_-	782	1016	46.419	64.173	17	-121.18	6.57e-05	0.000554	chr15_11925753_11925769_-	p1@Sub1	20024	1.139889245989
ENSMUST00000184554.8	chr3_85946564_85946580_-	782	1016	46.419	58.957	13	-82.94	0.000657	0.0028	chr3_85946564_85946580_-	p2@Rps3a	20091	0.756755300284831
ENSMUST00000184554.8	chrX_99384710_99384727_-	782	1017	46.419	49.558	6	-42.62	0.00822	0.0185	chrX_99384710_99384727_-	p3@Rps4x	20102	0.501710231351703
ENSMUST00000184554.8	chr7_19867928_19867958_+	782	1030	46.419	65.72800000000001	13	-85.95	0.00218	0.00677	chr7_19867928_19867958_+	p3@Rtn2	20167	-0.583897685870706
ENSMUST00000184554.8	chr2_27531938_27531941_+	782	1003	46.419	74.77600000000001	28	-254.0616	4.45e-08	7.69e-06	chr2_27531938_27531941_+	p19@Rxra	20181	-0.588704570320891
ENSMUST00000184554.8	chr2_30700881_30700916_+	782	1035	46.419	62.512	9	-71.3	0.00426	0.0113	chr2_30700881_30700916_+	p1@Prrx2	20204	-0.544406971652811
ENSMUST00000184554.8	chr10_61143050_61143109_+	782	1059	46.419	55.806999999999995	9	-66.88	0.00207	0.0065	chr10_61143050_61143109_+	p1@Sar1a	20224	0.677139262785265
ENSMUST00000184554.8	chr5_122161794_122161868_+	782	1074	46.419	77.933	30	-224.925	2.41e-06	5.739999999999999e-05	chr5_122161794_122161868_+	p1@Atxn2	20239	-0.469452565266328
ENSMUST00000184554.8	chr15_81575602_81575618_+	782	1016	46.419	66.142	14	-109.81	0.000296	0.00159	chr15_81575602_81575618_+	p3@Zc3h7b	20286	-0.363985643072009
ENSMUST00000184554.8	chr11_81859207_81859223_+	782	1016	46.419	44.98	0	0.0	1.0	1.0	chr11_81859207_81859223_+	p1@Ccl7	20306	0.848439964122123
ENSMUST00000184554.8	chr6_117118584_117118602_+	782	1018	46.419	64.047	13	-104.95	0.000275	0.00151	chr6_117118584_117118602_+	p1@Cxcl12	20315	-0.397664288021707
ENSMUST00000184554.8	chr11_75228547_75228558_-	782	1011	46.419	53.31399999999999	5	-35.23	0.0301	0.0517	chr11_75228547_75228558_-	p9@Serpinf1	20317	-0.541774914872072
ENSMUST00000184554.8	chr3_83570095_83570109_+	782	1014	46.419	66.469	17	-118.87	0.000146	0.0009699999999999999	chr3_83570095_83570109_+	p3@Sfrp2	20319	-0.587586626558572
ENSMUST00000184554.8	chr5_114280399_114280427_-	782	1028	46.419	49.027	2	-18.6	0.11599999999999999	0.154	chr5_114280399_114280427_-	p2@Selplg	20345	-1.30354472694895
ENSMUST00000184554.8	chr5_13399495_13399519_+	782	1024	46.419	40.723	6	-63.2	3.21e-05	0.000336	chr5_13399495_13399519_+	p4@Sema3a	20346	0.526967944467254
ENSMUST00000184554.8	chr5_17080389_17080396_+	782	1007	46.419	53.625	14	-99.5584	3.01e-05	0.00032	chr5_17080389_17080396_+	p13@Sema3c	20348	0.655245536762517
ENSMUST00000184554.8	chr9_107612227_107612325_-	782	1098	46.419	67.577	22	-174.53	3.14e-06	6.94e-05	chr9_107612227_107612325_-	p1@Sema3f	20350	-0.483474239946527
ENSMUST00000184554.8	chr2_90922373_90922409_+	782	1036	46.419	58.398	8	-60.9056	0.00541	0.0135	chr2_90922373_90922409_+	p9@Sfpi1	20375	-0.682007694312107
ENSMUST00000184554.8	chr17_29169609_29169626_+	782	1017	46.419	48.083	8	-38.95	0.0101	0.0217	chr17_29169609_29169626_+	p1@Srsf3	20383	0.495994272227294
ENSMUST00000184554.8	chr7_133618569_133618593_-	782	1024	46.419	61.328	9	-74.57	0.00244	0.007359999999999999	chr7_133618569_133618593_-	p2@Sh2b1	20399	-0.470861660265112
ENSMUST00000184554.8	chr15_78730185_78730205_+	782	1020	46.419	62.843	8	-78.91	0.00217	0.00674	chr15_78730185_78730205_+	p2@Sh3bp1	20401	-0.570207881259232
ENSMUST00000184554.8	chr19_18706324_18706337_-	782	1013	46.419	55.775	11	-78.08	0.00053	0.00242	chr19_18706324_18706337_-	p2@Ostf1	20409	0.453503400425462
ENSMUST00000184554.8	chr14_70605918_70605936_-	782	1018	46.419	59.43	6	-75.726	0.00147	0.00505	chr14_70605918_70605936_-	p5@Sorbs3	20410	-0.706019225155843
ENSMUST00000184554.8	chr6_6528562_6528573_-	782	1011	46.419	51.137	8	-70.38	0.00044500000000000003	0.00214	chr6_6528562_6528573_-	p2@Shfm1	20422	0.60069528939095
ENSMUST00000184554.8	chr16_22265993_22266022_-	782	1029	46.419	63.071000000000005	24	-129.87	2.36e-05	0.000276	chr16_22265993_22266022_-	p1@Tra2b	20462	0.406400385324898
ENSMUST00000184554.8	chr19_5663635_5663670_-	782	1035	46.419	59.227	6	-56.52	0.00932	0.0204	chr19_5663635_5663670_-	p1@Sipa1	20469	-0.614601102004121
ENSMUST00000184554.8	chr1_108693186_108693246_-	782	1060	46.419	54.434	10	-55.3	0.0052899999999999996	0.0132	chr1_108693186_108693246_-	p1@Vps4b	20479	0.683295427101056
ENSMUST00000184554.8	chr4_154597177_154597195_-	782	1018	46.419	78.782	25	-161.8436	0.00016	0.00103	chr4_154597177_154597195_-	p1@Ski	20481	-0.33155425542091
ENSMUST00000184554.8	chr3_30993859_30993870_+	782	1011	46.419	73.096	23	-166.23	2.09e-05	0.00025499999999999996	chr3_30993859_30993870_+	p5@Skil	20482	0.581452511700218
ENSMUST00000184554.8	chr18_58038250_58038261_+	782	1011	46.419	74.085	23	-146.7584	0.000121	0.00084	chr18_58038250_58038261_+	p2@Slc12a2	20496	0.524830662437346
ENSMUST00000184554.8	chr13_73901128_73901211_+	782	1083	46.419	61.681000000000004	14	-99.00299999999999	0.000371	0.0018899999999999998	chr13_73901128_73901211_+	p1@Slc12a7	20499	-0.474362331534664
ENSMUST00000184554.8	chrX_101017279_101017331_-	782	1052	46.419	61.027	8	-71.94	0.00329	0.00923	chrX_101017279_101017331_-	p1@Slc16a2	20502	-0.370998259175886
ENSMUST00000184554.8	chr2_129024529_129024547_+	782	1018	46.419	58.448	13	-104.16	7.2e-05	0.000587	chr2_129024529_129024547_+	p1@Slc20a1	20515	0.537342727139185
ENSMUST00000184554.8	chr8_124431578_124431594_-	782	1016	46.419	65.453	14	-65.94	0.0103	0.0221	chr8_124431578_124431594_-	p1@Slc7a5	20539	-0.55493820119838
ENSMUST00000184554.8	chr11_34934628_34934643_+	782	1015	46.419	70.542	25	-208.43	3.09e-07	1.76e-05	chr11_34934628_34934643_+	p3@Slit3	20564	-0.673703497907855
ENSMUST00000184554.8	chr3_19957802_19957857_+	782	1055	46.419	52.891000000000005	9	-74.65	0.0004969999999999999	0.00231	chr3_19957802_19957857_+	p1@Hltf	20585	0.642458853912103
ENSMUST00000184554.8	chr9_21420812_21420815_+	782	1003	46.419	52.542	6	-58.6524	0.00212	0.006640000000000001	chr9_21420812_21420815_+	p6@Smarca4	20586	-0.4797194123083
ENSMUST00000184554.8	chr10_75384291_75384298_-	782	1007	46.419	57.696000000000005	11	-94.84	0.000143	0.000956	chr10_75384291_75384298_-	p2@Smarcb1	20587	-0.552915410867997
ENSMUST00000184554.8	chr7_112703013_112703028_+	782	1015	46.419	55.468	3	-20.32	0.161	0.205	chr7_112703013_112703028_+	p2@Smpd1	20597	-0.375746868730485
ENSMUST00000184554.8	chr5_125659525_125659599_-	782	1074	46.419	71.229	24	-172.7884	1.06e-05	0.00015800000000000002	chr5_125659525_125659599_-	p1@Ncor2	20602	-0.843152182187919
ENSMUST00000184554.8	chr2_130900039_130900053_-	782	1014	46.419	57.001999999999995	3	-38.14	0.0358	0.059	chr2_130900039_130900053_-	p2@Siglec1	20612	-1.00295963399646
ENSMUST00000184554.8	chr2_167363692_167363710_+	782	1018	46.419	67.191	11	-55.32	0.031	0.0528	chr2_167363692_167363710_+	p1@Snai1	20613	-0.894842597736346
ENSMUST00000184554.8	chr13_111184806_111184841_+	782	1035	46.419	68.502	18	-142.49	4e-05	0.000391	chr13_111184806_111184841_+	p2@Plk2	20620	0.440455102861573
ENSMUST00000184554.8	chr2_142888767_142888813_+	782	1046	46.419	51.434	6	-29.94	0.0462	0.0723	chr2_142888767_142888813_+	p1@Snrpb2	20639	0.683037488847183
ENSMUST00000184554.8	chr1_135506830_135506871_-	782	1041	46.419	53.602	6	-35.14	0.0344	0.0572	chr1_135506830_135506871_-	p1@Snrpe	20643	1.25709040953231
ENSMUST00000184554.8	chr5_52755151_52755162_+	782	1011	46.419	51.137	4	-36.79	0.0193	0.0363	chr5_52755151_52755162_+	p3@Sod3	20657	-0.765386209126144
