name1	name2	len1	len2	gc1	gc2	numSites	sumEnergy	Pvalue	Padj	00Annotation	short_description	gene_id	log2fc
ENSMUST00000184554.8	chr17_26079766_26079801_-	782	1035	46.419	54.396	9	-60.5	0.00278	0.00813	chr17_26079766_26079801_-	p2@Pigq	14755	-0.416319189183253
ENSMUST00000184554.8	chr6_124691137_124691146_-	782	1009	46.419	58.474	9	-64.08	0.0036200000000000004	0.00996	chr6_124691137_124691146_-	p4@Grcc10	14790	-0.423651975872007
ENSMUST00000184554.8	chr10_81022173_81022189_+	782	1016	46.419	70.17699999999999	13	-76.9	0.00949	0.0207	chr10_81022173_81022189_+	p3@Aes	14797	-0.470849520917878
ENSMUST00000184554.8	chr18_39650303_39650371_-	782	1068	46.419	74.251	26	-174.72	2.3199999999999998e-05	0.00027400000000000005	chr18_39650303_39650371_-	p1@Nr3c1	14815	0.437875738147884
ENSMUST00000184554.8	chr11_102297413_102297464_+	782	1051	46.419	52.521	7	-64.29	0.0014	0.00486	chr11_102297413_102297464_+	p43@Grn	14824	-0.592716105812774
ENSMUST00000184554.8	chr2_121239669_121239695_+	782	1026	46.419	56.53	11	-98.4462	8.170000000000001e-05	0.000638	chr2_121239669_121239695_+	p1@Pdia3	14827	0.441567649929432
ENSMUST00000184554.8	chr2_34627609_34627614_+	782	1005	46.419	55.323	10	-82.68	0.00028399999999999996	0.00155	chr2_34627609_34627614_+	p1@Hspa5	14828	0.524170756686885
ENSMUST00000184554.8	chr16_11254459_11254468_-	782	1009	46.419	70.664	19	-124.67	0.000259	0.00145	chr16_11254459_11254468_-	p7@Gspt1	14852	0.488273178048898
ENSMUST00000184554.8	chr1_84741736_84741775_-	782	1039	46.419	33.109	1	-14.0	0.005529999999999999	0.0137	chr1_84741736_84741775_-	p15@Trip12	14897	0.507802093790447
ENSMUST00000184554.8	chrX_71211668_71211715_-	782	1047	46.419	55.11	6	-51.97	0.0079	0.018	chrX_71211668_71211715_-	p1@Hcfc1	15161	-0.55766260858475
ENSMUST00000184554.8	chr10_36694364_36694385_+	782	1021	46.419	64.055	13	-70.31	0.00576	0.0142	chr10_36694364_36694385_+	p2@Hdac2	15182	0.940265087088765
ENSMUST00000184554.8	chr19_39005477_39005494_+	782	1017	46.419	57.227	13	-96.2714	0.00011599999999999999	0.0008150000000000001	chr19_39005477_39005494_+	p3@Hells	15201	0.831403892081268
ENSMUST00000184554.8	chr11_74982669_74982678_-	782	1009	46.419	74.133	14	-90.58	0.00687	0.0161	chr11_74982669_74982678_-	p2@Hic1	15248	-0.659297973973756
ENSMUST00000184554.8	chr12_75008961_75009002_+	782	1041	46.419	65.61	26	-175.8248	9.340000000000001e-07	3.21e-05	chr12_75008961_75009002_+	p1@Hif1a	15251	0.654090618470021
ENSMUST00000184554.8	chr6_38826501_38826514_-	782	1013	46.419	77.493	38	-269.762	5.0599999999999996e-08	7.99e-06	chr6_38826501_38826514_-	p6@Hipk2	15258	-0.470174177878855
ENSMUST00000184554.8	chr9_44142768_44142787_+	782	1019	46.419	66.928	10	-72.3456	0.0079	0.018	chr9_44142768_44142787_+	p1@H2afx	15270	-0.546635362415817
ENSMUST00000184554.8	chr5_149862954_149862966_-	782	1012	46.419	44.663999999999994	3	-39.03	0.0041600000000000005	0.0111	chr5_149862954_149862966_-	p9@Hmgb1	15289	0.577178639769148
ENSMUST00000184554.8	chr10_119913954_119913972_-	782	1018	46.419	65.128	12	-68.01	0.00829	0.0186	chr10_119913954_119913972_-	p8@Hmga2	15364	0.544323865858974
ENSMUST00000184554.8	chr8_77617511_77617528_+	782	1017	46.419	51.327	9	-51.48	0.0040100000000000005	0.0108	chr8_77617511_77617528_+	p1@Hmox1	15368	-0.470142455505833
ENSMUST00000184554.8	chr14_52723666_52723686_-	782	1020	46.419	51.078	7	-54.29	0.0028399999999999996	0.00826	chr14_52723666_52723686_-	p1@Hnrnpc	15381	0.583615412112033
ENSMUST00000184554.8	chr11_51420369_51420387_-	782	1018	46.419	72.102	25	-131.3112	0.000236	0.0013599999999999999	chr11_51420369_51420387_-	p2@Hnrnpab	15384	0.467739893028786
ENSMUST00000184554.8	chr13_58503837_58503885_-	782	1048	46.419	72.90100000000001	23	-130.57	0.000361	0.00185	chr13_58503837_58503885_-	p1@Hnrnpk	15387	0.462442770152348
ENSMUST00000184554.8	chr18_50287923_50287987_+	782	1064	46.419	50.751999999999995	9	-86.03	8.87e-05	0.000679	chr18_50287923_50287987_+	p2@Hsd17b4	15488	0.493550210400334
ENSMUST00000184554.8	chr10_57206224_57206260_+	782	1036	46.419	58.398	19	-131.11	5.27e-06	9.76e-05	chr10_57206224_57206260_+	p2@Hsf2	15500	0.625676438736881
ENSMUST00000184554.8	chr1_55145000_55145024_-	782	1024	46.419	67.188	17	-101.9	0.000766	0.00313	chr1_55145000_55145024_-	p5@Hspd1	15510	0.725037873561313
ENSMUST00000184554.8	chr11_53113834_53113843_-	782	1009	46.419	59.96	12	-83.07	0.000778	0.00317	chr11_53113834_53113843_-	p6@Hspa4	15525	0.431097625084572
ENSMUST00000184554.8	chr18_35114321_35114351_-	782	1030	46.419	57.379	11	-79.69	0.0006889999999999999	0.0029	chr18_35114321_35114351_-	p4@Hspa9	15526	0.344728083419079
ENSMUST00000184554.8	chr1_55144795_55144838_+	782	1043	46.419	60.69	19	-102.61	0.00016999999999999999	0.00108	chr1_55144795_55144838_+	p2@Hspe1	15528	0.585491525349894
ENSMUST00000184554.8	chr15_32850592_32850603_+	782	1011	46.419	55.885	7	-57.42	0.00451	0.0117	chr15_32850592_32850603_+	p3@Sdc2	15529	0.540563667783274
ENSMUST00000184554.8	chr18_60908662_60908675_-	782	1013	46.419	76.604	30	-209.3322	2.8e-06	6.330000000000001e-05	chr18_60908662_60908675_-	p5@Ndst1	15531	-0.409930688760244
ENSMUST00000184554.8	chr5_109098345_109098361_+	782	1016	46.419	54.13399999999999	6	-52.68	0.0056	0.0139	chr5_109098345_109098361_+	p2@Idua	15932	-0.668334073238319
ENSMUST00000184554.8	chr8_87186926_87186970_-	782	1044	46.419	60.92	10	-74.28	0.00252	0.007540000000000001	chr8_87186926_87186970_-	p2@Ier2	15936	-0.739463023435845
ENSMUST00000184554.8	chr1_175697117_175697128_-	782	1011	46.419	36.795	1	-19.18	0.0059299999999999995	0.0145	chr1_175697117_175697128_-	p5@Ifi204	15951	0.604870177237923
ENSMUST00000184554.8	chr12_40949951_40949969_-	782	1018	46.419	66.699	17	-151.75	9.48e-06	0.000147	chr12_40949951_40949969_-	p3@Ifrd1	15982	0.510621079320071
ENSMUST00000184554.8	chr3_145312934_145312956_-	782	1022	46.419	58.513000000000005	12	-121.23	1.3500000000000001e-05	0.000188	chr3_145312934_145312956_-	p1@Cyr61	16007	-0.401671922338116
ENSMUST00000184554.8	chr11_7114172_7114182_-	782	1010	46.419	69.505	23	-179.19	2.24e-06	5.45e-05	chr11_7114172_7114182_-	p4@Igfbp3	16009	-0.639922351614912
ENSMUST00000184554.8	chrX_33651802_33651831_+	782	1029	46.419	63.265	15	-91.54	0.000801	0.00324	chrX_33651802_33651831_+	p4@Il13ra1	16164	0.719795753498228
ENSMUST00000184554.8	chr14_15178914_15178991_+	782	1077	46.419	64.067	13	-131.7452	3.5600000000000005e-05	0.00036	chr14_15178914_15178991_+	p1@Il3ra	16188	-0.773912032419261
ENSMUST00000184554.8	chr13_72101161_72101177_-	782	1016	46.419	71.457	23	-157.558	2.55e-05	0.000288	chr13_72101161_72101177_-	p2@Irx1	16371	-0.53605350322467
ENSMUST00000184554.8	chr2_154959222_154959233_+	782	1011	46.419	61.622	12	-61.28	0.0081	0.0183	chr2_154959222_154959233_+	p2@Itch	16396	0.523149203675667
ENSMUST00000184554.8	chr2_71625114_71625140_+	782	1026	46.419	65.887	22	-221.7	1.55e-08	4.89e-06	chr2_71625114_71625140_+	p2@Itga6	16403	0.467925132042978
ENSMUST00000184554.8	chr2_83564233_83564263_+	782	1030	46.419	69.32	22	-120.52	0.00028900000000000003	0.00156	chr2_83564233_83564263_+	p2@Itgav	16410	0.550490212811728
ENSMUST00000184554.8	chr8_131209371_131209384_+	782	1013	46.419	68.312	26	-169.25	3.49e-06	7.46e-05	chr8_131209371_131209384_+	p8@Itgb1	16412	0.601862697998992
ENSMUST00000184554.8	chr8_87502423_87502439_-	782	1016	46.419	66.535	13	-103.64	0.0005480000000000001	0.00248	chr8_87502423_87502439_-	p4@Junb	16477	-0.715361967116782
ENSMUST00000184554.8	chr13_107812349_107812356_-	782	1007	46.419	65.243	22	-212.8096	2.21e-08	5.08e-06	chr13_107812349_107812356_-	p6@Kif2a	16563	0.613022692648203
ENSMUST00000184554.8	chr18_6241484_6241548_-	782	1064	46.419	59.773999999999994	16	-103.14	0.000144	0.0009570000000000001	chr18_6241484_6241548_-	p1@Kif5b	16573	0.553258563350498
ENSMUST00000184554.8	chr4_55545337_55545357_-	782	1020	46.419	62.843	12	-75.48	0.00294	0.008490000000000001	chr4_55545337_55545357_-	p1@Klf4	16600	-0.530611579597317
ENSMUST00000184554.8	chr16_35983175_35983192_+	782	1017	46.419	72.665	25	-134.2928	0.00021600000000000002	0.0012900000000000001	chr16_35983175_35983192_+	p3@Kpna1	16646	0.492834909031551
ENSMUST00000184554.8	chr3_68930989_68931007_-	782	1018	46.419	67.583	19	-115.81	0.00025699999999999996	0.00144	chr3_68930989_68931007_-	p1@Kpna4	16649	0.773078864214792
ENSMUST00000184554.8	chr6_145198906_145198917_-	782	1011	46.419	77.05199999999999	33	-239.6688	3.64e-07	1.92e-05	chr6_145198906_145198917_-	p2@Kras	16653	0.717197849902326
ENSMUST00000184554.8	chr4_119406389_119406411_+	782	1022	46.419	60.273999999999994	11	-89.78	0.000468	0.00221	chr4_119406389_119406411_+	p1@Hivep3	16656	-0.637987770095584
ENSMUST00000184554.8	chr2_160192793_160192809_-	782	1016	46.419	70.079	26	-181.7878	2.32e-06	5.59e-05	chr2_160192793_160192809_-	p1@Mafb	16658	-0.456989652297574
ENSMUST00000184554.8	chr14_48268777_48268795_+	782	1018	46.419	71.02199999999999	20	-154.3406	2.9100000000000003e-05	0.000314	chr14_48268777_48268795_+	p3@Ktn1	16709	0.901479419295826
ENSMUST00000184554.8	chr4_130484612_130484617_+	782	1005	46.419	55.224	5	-51.04	0.00758	0.0174	chr4_130484612_130484617_+	p12@Laptm5	16792	-0.871103616985921
ENSMUST00000184554.8	chr3_88420116_88420170_+	782	1054	46.419	52.562	6	-57.33	0.00302	0.00866	chr3_88420116_88420170_+	p4@Arhgef2	16800	-0.34445920065227
ENSMUST00000184554.8	chr19_46119980_46120011_-	782	1031	46.419	68.477	23	-133.91	7.859999999999999e-05	0.0006230000000000001	chr19_46119980_46120011_-	p5@Ldb1	16825	-0.468916560295831
ENSMUST00000184554.8	chr5_135164509_135164520_-	782	1011	46.419	64.59	14	-108.15	0.000227	0.00133	chr5_135164509_135164520_-	p4@Limk1	16885	-0.673120344258917
ENSMUST00000184554.8	chr11_60513220_60513252_+	782	1032	46.419	60.465	12	-59.78	0.008329999999999999	0.0187	chr11_60513220_60513252_+	p3@Llgl1	16897	-0.747508104996947
ENSMUST00000184554.8	chr9_58160768_58160780_-	782	1012	46.419	68.577	16	-108.93	0.000557	0.0025	chr9_58160768_58160780_-	p2@Loxl1	16949	-0.601730180790162
ENSMUST00000184554.8	chr10_127058163_127058222_-	782	1059	46.419	63.551	7	-65.62	0.00912	0.0201	chr10_127058163_127058222_-	p2@Lrp1	16971	-0.584504394799719
ENSMUST00000184554.8	chr19_3686549_3686586_-	782	1037	46.419	67.502	21	-152.9	1.26e-05	0.00018	chr19_3686549_3686586_-	p1@Lrp5	16973	-0.606185121639332
ENSMUST00000184554.8	chr1_134776896_134776916_+	782	1020	46.419	68.627	13	-79.35	0.00613	0.0148	chr1_134776896_134776916_+	p3@Lrrn2	16980	-0.639023885541898
ENSMUST00000184554.8	chr19_5742080_5742085_+	782	1005	46.419	62.09	15	-142.9	4.41e-06	8.55e-05	chr19_5742080_5742085_+	p2@Ltbp3	16998	-0.580152842855961
ENSMUST00000184554.8	chr15_74786041_74786059_+	782	1018	46.419	57.17100000000001	5	-52.88	0.00898	0.0198	chr15_74786041_74786059_+	p2@Ly6e	17069	-0.432593168162815
ENSMUST00000184554.8	chr17_88035314_88035330_+	782	1016	46.419	62.205	20	-119.6368	4.4e-05	0.000414	chr17_88035314_88035330_+	p1@Epcam	17075	0.791313785895408
ENSMUST00000184554.8	chr2_156005871_156005937_-	782	1066	46.419	59.943999999999996	16	-142.5872	3.39e-06	7.31e-05	chr2_156005871_156005937_-	p1@Rbm39	170791	0.681322776110321
ENSMUST00000184554.8	chr1_40496487_40496494_+	782	1007	46.419	37.14	5	-35.74	0.00044400000000000006	0.00214	chr1_40496487_40496494_+	p3@Il1rl1	17082	0.588007272495869
ENSMUST00000184554.8	chr5_108026552_108026564_-	782	1012	46.419	41.403	5	-30.2	0.00457	0.0118	chr5_108026552_108026564_-	p3@Glmn	170823	0.965730478846813
ENSMUST00000184554.8	chr5_38611199_38611209_+	782	1010	46.419	64.752	11	-91.36200000000001	0.0010199999999999999	0.0038799999999999998	chr5_38611199_38611209_+	p6@Lyar	17089	0.594825814344959
ENSMUST00000184554.8	chr8_74446784_74446800_+	782	1016	46.419	50.983999999999995	11	-52.31	0.00343	0.009559999999999999	chr8_74446784_74446800_+	p3@Zfp617	170938	0.693614200845216
ENSMUST00000184554.8	chr3_57098832_57098843_-	782	1011	46.419	44.214	5	-52.63	0.000585	0.00259	chr3_57098832_57098843_-	p2@Tm4sf1	17112	0.760642396264462
ENSMUST00000184554.8	chr11_57458919_57458991_+	782	1072	46.419	57.276	11	-79.0452	0.0008710000000000001	0.00345	chr11_57458919_57458991_+	p1@Galnt10	171212	-0.541828798731381
ENSMUST00000184554.8	chr5_34530277_34530292_-	782	1015	46.419	65.714	16	-130.55	4.3700000000000005e-05	0.000413	chr5_34530277_34530292_-	p3@Mxd4	17122	-0.780824348914133
ENSMUST00000184554.8	chr2_118375404_118375419_-	782	1015	46.419	60.196999999999996	9	-96.7172	0.00022799999999999999	0.00133	chr2_118375404_118375419_-	p2@Bmf	171543	-0.763511569517298
ENSMUST00000184554.8	chr8_87607168_87607196_+	782	1028	46.419	52.528999999999996	6	-45.99	0.00922	0.0202	chr8_87607168_87607196_+	p2@Man2b1	17159	-0.496537352620869
ENSMUST00000184554.8	chr18_35721821_35721828_+	782	1007	46.419	63.653999999999996	17	-103.92	0.000258	0.00145	chr18_35721821_35721828_+	p4@Matr3	17184	0.658607207925179
ENSMUST00000184554.8	chr7_134170660_134170711_-	782	1051	46.419	79.734	31	-313.823	9.2e-09	3.99e-06	chr7_134170660_134170711_-	p6@Maz	17188	-0.450211541807101
ENSMUST00000184554.8	chr18_70727922_70728052_+	782	1130	46.419	69.027	18	-105.666	0.00141	0.0049	chr18_70727922_70728052_+	p1@Mbd2	17191	0.482816907729886
ENSMUST00000184554.8	chr10_79862089_79862129_-	782	1040	46.419	62.981	15	-108.44	0.000174	0.0011	chr10_79862089_79862129_-	p2@Mbd3	17192	-0.588305316383286
ENSMUST00000184554.8	chr3_95462693_95462709_+	782	1016	46.419	70.768	27	-204.59	4.66e-07	2.07e-05	chr3_95462693_95462709_+	p1@Mcl1	17210	0.451395226308098
ENSMUST00000184554.8	chr16_4886135_4886150_+	782	1015	46.419	62.66	10	-78.92	0.0020399999999999997	0.00645	chr16_4886135_4886150_+	p4@Mgrn1	17237	-0.575617663217597
ENSMUST00000184554.8	chr10_117147801_117147829_-	782	1028	46.419	65.175	17	-98.96	0.0006360000000000001	0.00274	chr10_117147801_117147829_-	p4@Mdm2	17246	0.510670579607306
ENSMUST00000184554.8	chr3_87945895_87945946_+	782	1051	46.419	69.83800000000001	30	-185.5148	2.03e-06	5.22e-05	chr3_87945895_87945946_+	p2@Mef2d	17261	-0.553450193534145
ENSMUST00000184554.8	chr6_136824315_136824332_-	782	1017	46.419	41.888000000000005	4	-35.52	0.00257	0.007659999999999999	chr6_136824315_136824332_-	p1@Mgp	17313	-0.654194513058233
ENSMUST00000184554.8	chrX_166427878_166427893_+	782	1015	46.419	53.3	10	-69.58	0.0007830000000000001	0.0031899999999999997	chrX_166427878_166427893_+	p34@Mid1	17318	-0.835885379752781
ENSMUST00000184554.8	chr18_77304216_77304284_+	782	1068	46.419	55.056000000000004	8	-65.4244	0.00216	0.00673	chr18_77304216_77304284_+	p2@Pias2	17344	0.53716006776562
ENSMUST00000184554.8	chr10_80139035_80139040_-	782	1005	46.419	65.97	10	-76.02	0.00468	0.012	chr10_80139035_80139040_-	p1@Mknk2	17347	-0.580806702783675
ENSMUST00000184554.8	chr10_75395213_75395229_-	782	1016	46.419	59.744	10	-71.602	0.00229	0.00703	chr10_75395213_75395229_-	p1@Mmp11	17385	-0.576508528979504
ENSMUST00000184554.8	chr14_55050533_55050544_+	782	1011	46.419	66.568	19	-138.25	2.7899999999999997e-05	0.000305	chr14_55050533_55050544_+	p2@Mmp14	17387	-0.435517768948599
ENSMUST00000184554.8	chr5_142877438_142877486_+	782	1048	46.419	68.225	16	-149.56799999999998	2.23e-05	0.000265	chr5_142877438_142877486_+	p1@Foxk1	17425	-0.531893290035688
ENSMUST00000184554.8	chr11_74644716_74644780_+	782	1064	46.419	64.098	11	-104.19	0.00037799999999999997	0.0019100000000000002	chr11_74644716_74644780_+	p2@Mnt	17428	-0.753019970605854
ENSMUST00000184554.8	chr5_136254544_136254559_+	782	1015	46.419	52.217	7	-61.1	0.0016	0.00539	chr5_136254544_136254559_+	p2@Mdh2	17448	-0.389103212108381
ENSMUST00000184554.8	chr3_104621000_104621023_-	782	1023	46.419	60.70399999999999	10	-88.31	0.000595	0.00262	chr3_104621000_104621023_-	p5@Mov10	17454	-0.536025841243693
ENSMUST00000184554.8	chr19_5729512_5729530_-	782	1018	46.419	58.841	7	-68.4488	0.00264	0.0078	chr19_5729512_5729530_-	p3@Fam89b	17826	-0.426747925734101
ENSMUST00000184554.8	chr11_23206499_23206602_+	782	1103	46.419	68.722	28	-154.84	2.3800000000000003e-05	0.000276	chr11_23206499_23206602_+	p1@Usp34	17847	0.539465302673145
ENSMUST00000184554.8	chr1_9690424_9690467_-	782	1043	46.419	61.266000000000005	14	-65.94	0.00569	0.014	chr1_9690424_9690467_-	p1@Mybl1	17864	0.65677012441442
ENSMUST00000184554.8	chr2_124949354_124949384_-	782	1030	46.419	58.544	22	-169.8	1.05e-07	1.06e-05	chr2_124949354_124949384_-	p2@Myef2	17876	0.717431551211201
ENSMUST00000184554.8	chr7_53631818_53631829_+	782	1011	46.419	63.205	11	-81.72	0.0017399999999999998	0.0057399999999999994	chr7_53631818_53631829_+	p2@Myod1	17927	-0.856341431886446
ENSMUST00000184554.8	chr10_107599100_107599109_+	782	1009	46.419	70.46600000000001	27	-165.52	9.43e-06	0.000146	chr10_107599100_107599109_+	p8@Ppp1r12a	17931	0.489602880738748
ENSMUST00000184554.8	chr9_100446512_100446558_-	782	1046	46.419	62.906000000000006	20	-128.73	2.7699999999999996e-05	0.000303	chr9_100446512_100446558_-	p1@Nck1	17973	0.694439117420324
ENSMUST00000184554.8	chr1_88256526_88256541_-	782	1015	46.419	66.502	13	-110.2	0.00031099999999999997	0.00165	chr1_88256526_88256541_-	p4@Ncl	17975	0.529721746433137
ENSMUST00000184554.8	chr1_95375085_95375110_+	782	1025	46.419	61.17100000000001	7	-73.26	0.00268	0.007890000000000001	chr1_95375085_95375110_+	p3@Sept2	18000	0.82570180938316
ENSMUST00000184554.8	chr9_58884679_58884692_-	782	1013	46.419	76.505	36	-232.09	5.17e-07	2.2e-05	chr9_58884679_58884692_-	p6@Neo1	18007	-0.331421484650488
ENSMUST00000184554.8	chr4_97444590_97444607_+	782	1017	46.419	72.763	28	-189.57	3.23e-06	7.099999999999999e-05	chr4_97444590_97444607_+	p6@Nfia	18027	-0.411351287571234
ENSMUST00000184554.8	chr10_80893711_80893784_-	782	1073	46.419	74.93	30	-208.8	2.49e-06	5.870000000000001e-05	chr10_80893711_80893784_-	p3@Nfic	18029	-0.673844800462298
ENSMUST00000184554.8	chr10_82226649_82226694_-	782	1045	46.419	62.01	23	-123.64200000000001	3.41e-05	0.00035099999999999997	chr10_82226649_82226694_-	p2@Nfyb	18045	0.759251578494296
ENSMUST00000184554.8	chr13_49282854_49282908_+	782	1054	46.419	65.37	17	-139.9	2.22e-05	0.000265	chr13_49282854_49282908_+	p1@Ninj1	18081	-0.556093055679892
ENSMUST00000184554.8	chr2_157386400_157386411_+	782	1011	46.419	48.071000000000005	7	-53.36	0.0017800000000000001	0.00581	chr2_157386400_157386411_+	p5@Nnat	18111	-0.629328697287822
ENSMUST00000184554.8	chr13_120197991_120198053_-	782	1062	46.419	59.793	7	-64.5758	0.005379999999999999	0.0134	chr13_120197991_120198053_-	p1@Nnt	18115	0.579453946659147
ENSMUST00000184554.8	chr2_26359334_26359356_-	782	1022	46.419	63.992	13	-105.95	0.00025299999999999997	0.00143	chr2_26359334_26359356_-	p1@Notch1	18128	-0.554050636836627
ENSMUST00000184554.8	chr3_97817426_97817470_+	782	1044	46.419	60.92	14	-88.04	0.000708	0.00296	chr3_97817426_97817470_+	p1@Notch2	18129	-0.337975639141329
ENSMUST00000184554.8	chr17_32303824_32303843_-	782	1019	46.419	64.475	10	-81.1244	0.00244	0.007370000000000001	chr17_32303824_32303843_-	p1@Notch3	18131	-0.544089643132404
ENSMUST00000184554.8	chr2_25258648_25258720_+	782	1072	46.419	59.981	19	-108.7	9.31e-05	0.000704	chr2_25258648_25258720_+	p1@Npdc1	18146	-0.561257671484492
ENSMUST00000184554.8	chr15_11835853_11835870_-	782	1017	46.419	57.915	14	-62.8	0.0038399999999999997	0.0104	chr15_11835853_11835870_-	p1@Npr3	18162	0.470848157733922
ENSMUST00000184554.8	chr11_68200401_68200419_-	782	1018	46.419	71.12	23	-157.45	2.35e-05	0.000276	chr11_68200401_68200419_-	p12@Ntn1	18208	-0.460925338829726
ENSMUST00000184554.8	chr7_28043780_28043834_+	782	1054	46.419	63.283	8	-64.5908	0.00935	0.0204	chr7_28043780_28043834_+	p1@Numbl	18223	-0.746251851195614
ENSMUST00000184554.8	chr7_52071299_52071310_+	782	1011	46.419	67.062	16	-150.69	1.11e-05	0.000164	chr7_52071299_52071310_+	p8@Nup62	18226	-0.590744964250835
ENSMUST00000184554.8	chr12_17551666_17551698_+	782	1032	46.419	60.368	14	-110.39	7.03e-05	0.0005780000000000001	chr12_17551666_17551698_+	p3@Odc1	18263	0.464228482834471
ENSMUST00000184554.8	chr1_58561790_58561809_-	782	1019	46.419	57.409	13	-111.37	2.6300000000000002e-05	0.000292	chr1_58561790_58561809_-	p2@Orc2	18393	0.742797021466628
ENSMUST00000184554.8	chr3_40548937_40548963_+	782	1026	46.419	71.93	21	-119.56	0.000575	0.00255	chr3_40548937_40548963_+	p8@Hspa4l	18415	0.485911017596742
ENSMUST00000184554.8	chr11_74538189_74538204_-	782	1015	46.419	72.709	15	-139.68	0.000144	0.0009570000000000001	chr11_74538189_74538204_-	p6@Pafah1b1	18472	0.635431921092165
ENSMUST00000184554.8	chr9_45792860_45792891_-	782	1031	46.419	60.815	10	-70.55	0.00329	0.00923	chr9_45792860_45792891_-	p2@Pafah1b2	18475	0.527137512141648
ENSMUST00000184554.8	chr10_79256067_79256079_+	782	1012	46.419	66.601	20	-189.74	3.17e-07	1.77e-05	chr10_79256067_79256079_+	p4@Palm	18483	-0.583119142903673
ENSMUST00000184554.8	chr8_42324927_42325013_+	782	1086	46.419	66.298	17	-75.18	0.00734	0.017	chr8_42324927_42325013_+	p2@Pcm1	18536	0.610404886663548
ENSMUST00000184554.8	chr10_7383885_7383893_-	782	1008	46.419	59.028	10	-101.9	9.91e-05	0.000732	chr10_7383885_7383893_-	p9@Pcmt1	18537	0.361464570409374
ENSMUST00000184554.8	chr7_87547656_87547709_-	782	1053	46.419	77.208	38	-301.07599999999996	6.7000000000000004e-09	3.42e-06	chr7_87547656_87547709_-	p1@Furin	18550	-0.41902828182563
ENSMUST00000184554.8	chrX_20265090_20265165_+	782	1075	46.419	64.744	18	-102.1098	0.0005549999999999999	0.0025	chrX_20265090_20265165_+	p3@Cdk16	18555	-0.358282041131079
ENSMUST00000184554.8	chrX_156576307_156576367_-	782	1060	46.419	60.18899999999999	15	-90.55	0.0005139999999999999	0.00237	chrX_156576307_156576367_-	p2@Pdha1	18597	0.329727317577852
ENSMUST00000184554.8	chr11_68912225_68912230_+	782	1005	46.419	56.318000000000005	9	-69.46	0.00139	0.00486	chr11_68912225_68912230_+	p5@Per1	18626	-0.715989582928219
ENSMUST00000184554.8	chr17_87424879_87424888_-	782	1009	46.419	61.943000000000005	11	-70.75	0.0036200000000000004	0.00996	chr17_87424879_87424888_-	p3@Pigf	18701	0.681595116789969
ENSMUST00000184554.8	chr3_32296160_32296187_+	782	1027	46.419	65.628	20	-157.816	4.18e-06	8.28e-05	chr3_32296160_32296187_+	p2@Pik3ca	18706	0.510183349315975
ENSMUST00000184554.8	chr10_80755759_80755772_+	782	1013	46.419	63.277	11	-101.63	0.000299	0.0016	chr10_80755759_80755772_+	p2@Pip5k1c	18717	-0.55564654270577
ENSMUST00000184554.8	chr17_24687009_24687043_+	782	1034	46.419	65.28	22	-135.4	2.8300000000000003e-05	0.000308	chr17_24687009_24687043_+	p2@Pkd1	18763	-0.561719047724823
ENSMUST00000184554.8	chr1_151808360_151808430_-	782	1070	46.419	44.57899999999999	4	-44.39	0.00249	0.007490000000000001	chr1_151808360_151808430_-	p1@Pla2g4a	18783	0.739418708657974
ENSMUST00000184554.8	chr4_94269786_94269884_-	782	1098	46.419	55.556000000000004	9	-58.7056	0.00521	0.0131	chr4_94269786_94269884_-	p1@Plaa	18786	0.691259545086085
ENSMUST00000184554.8	chr12_107022905_107022953_+	782	1048	46.419	60.592	14	-59.94	0.00889	0.0197	chr12_107022905_107022953_+	p1@Papola	18789	0.459090089026341
ENSMUST00000184554.8	chr7_28338123_28338134_-	782	1011	46.419	48.763999999999996	5	-51.52	0.0025	0.007509999999999999	chr7_28338123_28338134_-	p11@Pld3	18807	-0.56612723206352
ENSMUST00000184554.8	chr15_76062984_76063064_-	782	1080	46.419	59.907	13	-108.4956	9.719999999999999e-05	0.000723	chr15_76062984_76063064_-	p7@Plec	18810	-0.446352854007124
ENSMUST00000184554.8	chr10_128002960_128003055_-	782	1095	46.419	59.452	10	-80.95	0.0012699999999999999	0.00455	chr10_128002960_128003055_-	p1@Pa2g4	18813	0.451629103671554
ENSMUST00000184554.8	chr4_147310870_147310877_-	782	1007	46.419	55.511	11	-74.09	0.0007379999999999999	0.00305	chr4_147310870_147310877_-	p3@Plod1	18822	-0.47890142389552
ENSMUST00000184554.8	chr9_58097509_58097598_-	782	1089	46.419	50.04600000000001	6	-62.39	0.00125	0.0045	chr9_58097509_58097598_-	p1@Pml	18854	-0.560230801200568
ENSMUST00000184554.8	chr11_62946150_62946179_+	782	1029	46.419	60.739	13	-75.43	0.00205	0.00647	chr11_62946150_62946179_+	p9@Pmp22	18858	-0.345902131936293
ENSMUST00000184554.8	chr12_60167895_60167918_+	782	1023	46.419	57.674	13	-82.03	0.000562	0.00251	chr12_60167895_60167918_+	p2@Pnn	18949	0.466475181559621
ENSMUST00000184554.8	chr7_51789665_51789686_-	782	1021	46.419	61.312	7	-62.77	0.007	0.0163	chr7_51789665_51789686_-	p2@Pold1	18971	-0.608722001012116
ENSMUST00000184554.8	chr8_41597017_41597110_-	782	1093	46.419	63.038000000000004	12	-108.72	0.000227	0.00133	chr8_41597017_41597110_-	p1@Cnot7	18983	0.569666633437632
